	('Lou-NH91', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H2342', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1703', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC15', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC78', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1781', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H2228', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H441', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('HCC44', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('CAL-12T', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H2405', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1666', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC827', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('H1975', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('H1650', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Calu-3', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H358', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1734', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: true')	('H1944', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1437', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1792', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('A549', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H23', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H838', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H460', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1299', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H661', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1355', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H446', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('DMS53', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H2106', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('DMS153', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H82', 'Histology: SCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H69', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H524', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H209', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H526', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')
('SRSF1 AcK K174', 'Data-Type: AcK')	-1.2918524909	-0.619576402676	-0.745527395404	-0.533328526159	-2.13945360348	-0.830035242827	1.9189586772	-0.493584153802	0.0183724876024	-0.841897872758	-0.164225981188	0.732814800094	-0.0627657183558	0.650115167402	0.453005996954	0.23170089962	-0.595377822487	0.69085085827	1.77342960038	-0.792683217298	0.135729476947	0.189894222189	0.953273613553	-0.838483854307	-1.25681056668	-0.334644202003	1.66296322056	-0.167329396739	-0.536712760784	-1.26785203583	1.11022922268	-0.179824501447	2.6966191488	0.129373282041	0.35202933223	0.556131352074	-0.563525613463
('ING4 AcK K236', 'Data-Type: AcK')	-1.19828057746	-0.634806529853	-0.601804136046	-0.539648433731	-1.33660590452	-0.462775255511	-0.371347147701	0.217080027169	-0.251309455489	-0.893269032096	-0.660989262418	0.164735814194	-0.756527419125	-0.305851320171	0.0784859615266	0.949583979934	0.0313034218159	0.840351659708	0.988133440877	-3.22097688561	1.01888366955	0.55514421589	0.735259282429	0.0	0.335216041371	0.402226791016	0.0335385383665	-0.116332478718	-0.387880932202	-0.425468198031	1.14530983	0.0	2.43185844404	1.37380302132	0.0	0.0	0.862958829472
('CCT7 Rme1 R53', 'Data-Type: Rme1')	-0.970008475751	0.151256383685	0.794135969326	0.22732727226	-0.524895120698	-0.0749556005533	-0.0654825341507	-2.66216464484	0.357736414447	-0.682412810788	-0.968447567836	-1.23006556971	0.0272718608208	0.60345994315	0.188187640075	-0.0733322665299	-1.5108045511	0.0199028927432	1.72808037294	-0.631879230623	1.8646328039	-0.0248637733196	1.28087838581	-0.868999343533	0.0714695819317	0.2660973841	1.96907275905	0.118720637424	-0.526426564431	-0.57932765223	1.35303589234	-0.57932765223	2.0491995207	-0.730201078267	-0.588028934062	-0.15428049579	0.37543815174
('PSMA7 AcK K52', 'Data-Type: AcK')	-0.218062616358	-0.0663499189595	-0.42734275557	-1.06212640807	-0.0398918365504	-0.297923767197	1.33184756761	-0.665884178997	0.114740541479	0.414283666563	-1.01787251542	-0.0875948351654	-1.16571779589	-1.56197514261	-0.818432591942	0.118499536101	-1.42578169526	0.142531558435	2.70217016894	0.056124771374	-0.104065550012	-0.72183078982	0.363868263851	1.00070476922	-0.180390827341	-0.509071514806	0.109172980301	0.148319181386	0.36002858664	-0.971640789591	-0.873396023524	-0.165092057658	3.32475634062	0.284381496313	0.869149622007	1.21799977685	-0.17813521694
('CFL1 AcK K114', 'Data-Type: AcK')	0.0	0.0	0.0	0.0	-0.255344727086	-0.41401821694	0.221597124987	0.351949796308	-1.37018622872	-0.382003645266	-1.3464342607	-1.04742599892	-0.313473575274	0.110204461533	0.373492704846	-0.158097079069	-0.410165318572	0.687767430703	1.97954283906	-0.569669936294	-0.174319495965	-0.0374680085212	0.535378411786	1.28908403532	-1.14219577338	-0.643553035947	-0.0572584401196	0.745651161554	0.371085541288	-2.00431366399	-0.208632398409	-1.48777732709	2.53978438941	0.83477015747	1.21305367847	1.36252576834	-0.593550370833
('RPS29 AcK K13', 'Data-Type: AcK')	-0.318508003975	-0.0965656779996	-0.119294231873	-0.908810212517	-1.0634936624	-1.55676490185	0.93397149594	-0.222137338115	-0.302194781913	-0.137133388651	-0.878702518162	0.000631874613475	-0.0433335087337	1.04044205788	1.39989317822	-0.62690339502	-0.942887046848	-0.458073919161	3.29096858087	0.362982684411	0.239314075787	0.424387763845	0.908230923633	1.38351458508	-0.51996127824	-0.501501665342	-0.0338788466167	-0.371057411848	0.358851401472	-1.26457704311	0.485174348846	-0.0338788466167	2.49508959103	-0.695746269036	-0.799110832755	-1.04751808338	-0.381419697481
('DDX17 AcK K109', 'Data-Type: AcK')	0.364983585671	-0.634436786637	0.00972683826957	-0.540019429632	-1.25445613384	-0.911569380155	1.41511213083	-0.502860106868	-0.314699265688	0.17533974523	-0.570029273762	-0.412803046496	-0.890617783641	0.155634337075	0.502318806427	-0.283617129224	-1.71213744972	-0.541550139737	2.88649573221	0.212529837464	0.16524161164	-0.44890640802	0.84011247005	1.35453812716	-1.13011262539	-0.692200891099	-0.189889663699	0.378717862258	0.0763166587128	-1.31540698035	0.281941630518	1.23537652579	2.45695123178	-0.612592364213	0.0	1.1112555467	-0.664687819601
('ENO1 AcK K406', 'Data-Type: AcK')	-0.494627079257	-0.311580657167	-0.169957744641	-0.556325336781	-1.18633952231	-0.751209689548	0.208475737298	0.545548855569	-0.711164152734	-0.696531548769	-1.2677102596	-0.797208606829	-0.574400671507	0.190607256287	0.605501118103	-1.07728552398	-1.09379818275	-0.294655525735	3.24555755318	-0.0260034405958	0.139819615145	-0.386822048672	-0.0739293211534	0.323296104499	-0.480675368632	-0.440891583877	-0.728060176611	0.898904957344	0.195354231678	-1.27897115603	0.481719629876	1.02440850387	2.72565667071	0.39005582395	1.76255780237	0.611629049448	0.0490546878415
('EEF1A1 AcK K386', 'Data-Type: AcK')	0.366443031277	1.24462814332	0.322536199368	-0.0789804820469	-1.11897057438	-1.29394405251	0.113955489424	-0.615291354041	-0.837384485654	0.251982372505	0.168345675932	-0.447508952833	-0.873988827411	-0.768390607223	0.472169864245	-0.799144069023	-1.57035475435	-1.57035475435	1.80877636079	-0.258005872076	0.165017929967	0.54522514668	1.78375218637	1.31276108419	-0.792703561139	0.808144753486	0.322536199368	0.664336000628	-0.524275642956	0.276224482993	-1.36614839747	-0.437975121734	2.31189574947	0.308941397036	0.142162514767	1.47878532366	-1.51519839629
('RPL23 AcK K13', 'Data-Type: AcK')	-0.035725886991	0.233580326819	-0.391502199008	-0.497012639424	-1.16995493297	-2.19737069887	-0.785033410212	0.0483605536034	-0.526088039655	0.62625364899	-0.0578398143154	-0.980808805189	-0.912044863201	0.0723603695758	0.0424084513689	0.73814354253	-0.0773699328413	-0.12532390819	2.0843601064	-0.586961347253	0.126833031157	0.293229339563	1.06471998165	1.13345946745	-0.224772759018	0.0445164547833	0.0401758846548	-0.597711480708	-1.3791908395	-1.90546530673	0.852360687147	-0.0491920876339	2.92604267371	0.368984778768	0.899430832287	1.42416812014	-0.520019298895
('RPL14 AcK K85', 'Data-Type: AcK')	0.0	0.0	0.0	0.0	-1.32947218465	-1.87580807744	-0.73773429998	-1.06931381384	0.1563865915	0.428413545592	-0.732267964279	-1.37649605588	-1.53437827252	0.166234543857	1.02620532336	-0.436870827628	-0.477588816502	-0.818659474249	0.658657525018	0.314514415434	1.09929171429	-0.166884826749	0.51392891669	0.83034974949	-0.0861373885933	-0.584129232121	0.350384458734	-0.844546663059	-0.917153068939	-0.650110699477	0.843477833006	0.870210869835	2.78952980598	1.10865931238	0.56298314609	1.12595725685	0.792366657796
('WBP11 Kme1 K169', 'Data-Type: Kme1')	-1.26052115884	-0.526751239052	-0.0289681744711	-0.843743773312	-1.05237012255	-2.17123682618	-0.60290950419	-0.44872578533	-0.410825717435	-0.708738189057	0.283605741597	0.101232434007	0.13126635732	0.206973448033	0.758961737331	-0.263395821285	-0.869768601357	-0.710957660799	1.00959320597	-0.244170977656	0.382115474825	0.874515787173	2.1207696636	0.0	-0.33873663306	0.498241735403	0.804321331278	-0.640197161422	-0.695959594617	-0.318559239121	0.602454441778	0.0	2.99346361453	1.56519930246	0.0	0.0	-0.196178095562
('RPS8 AcK K148', 'Data-Type: AcK')	0.0983184569547	-0.457531320022	-0.316675903271	-0.427846170461	-0.777795601075	-2.07152051304	1.74884793638	0.0	-0.415632707229	-0.547052935085	-0.559231869847	-0.861067887841	0.207899542396	0.835572395198	1.2635276679	0.284385674921	-0.378913605366	-0.482369796648	2.37029810255	-0.790318423965	0.0	0.0	0.0	0.0	-0.167849551268	0.61067231929	0.117782053195	0.0	-0.724500393689	-1.0464248924	0.509634202986	0.0	2.68194031479	-0.0398844940599	0.249846165974	-0.526576039526	-0.387532727729
('RPL10A AcK K106', 'Data-Type: AcK')	0.244760624643	-0.0516643590391	-0.525328422265	-0.39532675289	-0.87573978215	-2.20608648686	1.3075557796	-0.578076424403	-1.26779265116	-0.833056338556	-1.5534850862	-1.14652240349	-0.116698918107	0.698067246279	1.53617506749	0.524958392094	0.560241856014	0.037430670791	1.76432865541	-0.751652988748	1.27294089252	-0.284722839289	0.584574056418	0.0	0.317609071828	0.533237963518	0.370255554241	-0.225044370245	-1.36915103687	-1.78460047381	0.724608276567	0.0	1.86842105431	0.580968869906	0.754007984449	0.266585828521	0.0182214894961
('EIF4A1 AcK K174', 'Data-Type: AcK')	0.260138406055	-0.519962137107	-0.530907365841	-1.45104957248	-0.612509894224	-0.770780264852	0.963457147621	0.0731196916752	-0.844848261926	0.172845186901	-1.26866776485	-0.623389501194	-0.391996765209	0.923283721744	1.14613452202	0.148746210983	0.615113861376	-0.838606866067	0.0731196916752	0.470021433374	1.76775750335	-1.19138595317	-0.0281170896257	0.0	0.476946888468	1.3576816626	0.401742240405	-0.353472685097	-1.48503907962	-1.76490443077	0.307939397677	0.0	2.98834377877	0.766753379505	0.112193269707	0.556924051644	-0.906624413518
('ACTB AcK K61', 'Data-Type: AcK')	0.738974456207	-0.0336307041583	-0.311770715982	-1.35078163932	-1.29895943109	-1.80342142312	0.131651445026	-1.3863899022	-0.794542769251	0.977036406791	-0.561763016705	-0.268381918716	0.192412124495	0.832200773784	1.80331145609	0.216183095214	-0.137395312088	-0.148422294635	1.16897445837	-0.605492804719	0.337235537659	-0.607797286706	1.12471908896	0.896123662773	-0.389017479497	0.232684134408	-0.0467848558403	1.32079600532	-1.29510471608	-1.23851970342	-0.669089963519	0.545422762865	2.99545276182	0.232684134408	-0.556510051681	0.603710045345	-0.845796360794
('HNRNPU AcK K551', 'Data-Type: AcK')	-0.0794054280475	-0.700458868434	-1.30074057469	0.123125672334	-1.68058612238	-1.86758562792	1.39636363215	-0.3799798226	-0.324341563691	0.42468820275	0.289088353671	0.517118966505	-0.906234212662	0.154005031988	0.196732436672	-0.915004437712	-1.4583292752	0.252722341578	1.46222657119	-0.0251533799077	0.442684626282	1.19257417762	1.4072131329	0.0349977938263	-0.415484951518	-0.507917777205	-0.696186376448	0.75347500301	0.155777894736	-0.80501812198	0.126608711636	2.47130630753	2.10415049544	0.263796664911	-0.676155630604	0.303368548742	-1.33344239448
('EP400 AcK K1553', 'Data-Type: AcK')	-0.0476730157539	-0.908489687307	-0.0533962814077	-0.941842783789	-0.445815850236	-0.666238336261	0.377840306672	-0.0638930065554	-0.634923794332	0.980166639437	-0.0945221791606	-0.809554127878	-0.774543421629	0.762832585228	0.438161815154	0.109148586579	-1.09787356801	0.206830891559	1.6531267567	-0.582497853635	2.50248692367	1.38411283231	1.68198862425	0.311995766122	-1.20734945712	-0.854585102364	-0.244391833592	-0.763075477025	-0.175535991474	-1.82595755731	1.11269519339	1.63898664759	1.53950425747	-0.445815850236	-0.858231872606	-0.0992955574457	-1.104375221
('TIMP3 AcK K99', 'Data-Type: AcK')	2.1768939302	1.3655157971	1.05536830777	1.19269796218	-0.548413539691	-0.939735383267	-0.882317758719	-1.04305583684	-0.309611340681	-0.198950284879	-1.0207067301	-0.79675101459	0.0	0.0	0.0	0.0	-0.604647350567	0.171648105167	0.579040202144	0.529406986153	-1.29442109516	-1.5449049883	-0.768480797933	0.0	-0.292736206623	-0.274613022074	0.370105040456	-1.14294047686	-0.213439371799	-0.566357326334	0.0	0.0	2.28185176845	0.973542838951	0.643071764861	0.857407691166	0.245532129823
('TIMP3 AcK K68', 'Data-Type: AcK')	0.542725124808	0.679550631711	1.1088843723	1.42279071527	-1.13374768883	-1.24870777125	-2.29161537438	-0.125921276203	1.05179806587	-0.119542018285	-1.61966185787	-0.959379497949	0.140539724622	0.312755492425	-0.168067794898	0.484794941256	0.0	0.0	0.0	-0.857846196776	-0.69083555741	-0.947206708942	-0.0154786935121	0.0	0.0	0.0	-0.256418833693	-0.739867387548	-0.276367056272	-0.587639299027	1.05477233197	0.0	2.26907722579	0.890881266238	1.04818861034	0.542725124808	0.488819385419
('HBA2 AcK K41', 'Data-Type: AcK')	0.635035453186	0.494122180339	0.410739423226	0.587442407597	-0.3064758101	-0.978254924712	-0.343789871098	-0.737813295435	0.114132523807	0.502301523398	-0.627260212524	-0.860047348573	0.0	0.0	0.0	0.0	0.481718547307	0.332212570974	0.904974876849	-0.109137986588	-0.768914429957	-3.63326106066	-0.178555123051	0.0	0.487934726579	0.45538116611	0.522511733421	-0.240872715505	-0.371720409523	-1.69945858123	0.0	0.0	1.66167320057	1.10364530835	0.959960715498	0.99086114578	0.210914265965
('GPS1 phospho T479', 'Data-Type: phospho')	2.0506557542	0.62856247229	-1.12239982362	0.963930516716	0.247144613851	-0.0925717212296	-0.0388955842277	-0.248955927006	0.159553194715	0.273960177704	-0.767319124555	-0.810905782497	0.185422189572	-0.611875346554	0.28853505952	0.105820723656	2.48379376028	-0.217740153906	0.176651520176	-0.0182874606276	-1.26331570024	-1.82073251377	-0.217740153906	-0.154712599476	-0.172362831305	-0.52380914384	-1.0815547993	0.0750203635319	-0.30242288438	-0.733667481123	0.369134851648	-1.11781465101	0.807611740426	0.697575546791	2.15433178208	1.64959491162	-2.0002154962
('A2M AcK K1162', 'Data-Type: AcK')	1.37465584831	0.3070209639	0.0103388060143	0.325908624754	-0.878361930776	-1.59916067337	-0.278630259027	-1.11916204236	-0.58917353305	-0.863863804134	-0.193867470811	-0.79347502239	-0.515277329349	0.0658284925344	1.22659812981	-0.537284931481	-0.434767554148	0.505406126674	1.87938248456	-0.616202724936	-0.992145902365	-1.54005315971	-1.07517168008	0.0526480496462	-0.0292298190041	-0.370365305992	-0.509609105924	-0.66138994267	1.33056362764	0.685517992885	-0.219652907905	3.11400239675	1.7049332178	0.268437874826	0.865676443379	0.0184857933693	0.0814402266351
('NCOR2 Rme1 R1737', 'Data-Type: Rme1')	1.30717897403	-0.519486421932	-0.438037872721	-0.291521654253	-0.826860996851	0.253944206529	-1.40203608263	-0.64988877585	-0.116009212918	-0.251623135929	-0.150188317487	-0.0189798371654	0.104926943942	0.0907345315918	0.263220760349	0.992008509652	0.469759251046	1.05538635416	1.42401125855	-0.42965054024	-0.892353418481	-2.72793007852	-1.16794158416	-0.963703916561	0.799262800674	0.388676568962	-1.33413626295	-1.64507451671	0.871369014881	0.116482080978	0.360701395673	2.01340090349	1.69187759961	0.667173742191	0.0	0.902906909622	0.0524008194308
('HYPK AcK K35', 'Data-Type: AcK')	0.833595742433	-0.324140304343	0.371663610839	-0.211842621149	-1.46727847275	-2.48287504607	-0.567565020012	0.163666687323	1.7694760855	-0.0684346640496	-0.782488374685	0.298199503489	0.163666687323	-0.291763537301	1.11132213903	0.943015483066	-0.304595156402	0.474617805179	1.50963295129	-0.334214305366	-1.90409310277	-1.01538511926	0.254022480197	1.60086320735	0.411701672045	0.545082832302	-0.729834422532	-0.715212486169	0.782807526347	-0.888730806707	0.167976036678	1.61443440365	1.10097179538	-0.204388339004	-0.722289028971	0.534190028052	-1.63577586994
('DPYSL3 Rme1 R60', 'Data-Type: Rme1')	-1.92339385077	-1.03262192128	-2.09600757223	0.0599335476006	-1.49143270837	-0.68916837021	-0.447460106871	-0.0618908072788	0.675684597534	0.24045100511	-0.0604859729661	-0.178267894132	0.32215686007	-0.0337361765176	-0.784180791724	0.0896542499089	-0.831558821901	1.65504689367	-0.771180817273	-0.489146184557	-0.171511595612	-0.852267502693	-0.0876297966919	-0.005068139165	0.0248779641629	0.260424036815	-1.76454112976	0.175252674029	1.28080841127	0.407467556134	0.205256722216	1.49332095001	0.995564838028	1.75206827764	0.763172727444	1.76779822076	1.60261062759
('DPYSL3 phospho S265', 'Data-Type: phospho')	-0.743702361599	-2.38376874653	-0.76718474413	0.0415003176793	0.00120714972871	-0.620816955436	0.0957884535786	0.262002359669	1.20761091636	-0.503962022216	-0.887224472674	-1.15712612664	0.0	0.0	0.0	0.0	-0.587513341406	0.152278296951	-1.05892127874	-1.15776621931	-0.152195793346	-0.377103128967	-0.0723719893936	-0.760367125001	0.103054728721	0.233450500159	-0.516793211901	-0.435574950897	1.65824236321	0.176555776923	0.0	1.10563928078	1.22535217308	1.97086105793	0.449810649111	1.92084521384	1.57819323047
('NCOR2 Rme1 R1661', 'Data-Type: Rme1')	-0.555342089053	-2.8387111717	-2.67567882379	-1.28579596654	-0.368208050453	0.340683227821	-0.860723511962	0.115245311554	0.0	0.0	0.0	0.0	-0.350947480856	0.0414417360731	0.0721376997454	1.76751994235	-0.0527189750848	0.554777927984	-0.470541127237	-0.24686403372	0.93957328573	0.398408753434	0.0751691432744	0.358393517591	0.819389707391	-0.480046415077	-0.964125588655	0.137593591721	0.617026249656	-0.233707224294	0.108539604114	0.780683533469	1.40695167131	0.94594729021	0.0	1.26705884349	0.636869421505
('PYGB phospho T210', 'Data-Type: phospho')	-1.69415276982	-2.65643627298	-0.74137548964	1.2076823556	-0.543028435843	-0.42068864652	0.26256512099	-0.437605755957	0.0	0.0	0.0	0.0	-0.201362294964	-0.443010910121	-0.382621478157	0.446129360243	-0.878293616209	-0.262632427888	1.39043452734	-2.29792948738	0.280483128231	-0.312859052067	-0.00815286358133	0.362709353958	0.290561687282	-0.415808586124	0.115725828174	0.163555582642	0.155617536639	1.55609814872	-0.679661715509	1.12835267176	0.593642378983	1.20257291426	0.441753107541	1.55959178495	1.21814431545
('CA1 AcK K157', 'Data-Type: AcK')	0.189556222454	-4.18268302548	-0.422955261252	0.224064325451	-0.485102774647	-0.603962708867	-0.0477354523162	0.224064325451	0.0941925379284	0.212959201606	-0.506582644498	0.0941925379284	-0.299487654205	-0.0747824951866	-0.299487654205	-0.137226942337	-0.422955261252	-0.266503542482	1.21876416529	0.197060954096	0.413260674228	0.212959201606	0.814570223085	0.784198345134	-0.422955261252	-2.68900241253	0.126992377167	0.313208912071	0.267228461659	-0.485102774647	0.639104296705	1.35139316631	1.16842535611	0.495197849148	0.858961666056	1.1329621536	0.313208912071
('GTF3C1 phospho S739', 'Data-Type: phospho')	-1.21657339864	-3.57470204936	-0.515332295038	0.867552260621	0.431362709335	0.211322139269	-0.0357021722284	0.486872721875	-0.79027029563	0.0517588187641	-1.43880016701	-0.0593434374849	0.0810332059274	0.433184129435	-0.130298101918	-0.412829337609	0.331494788631	0.312658379478	1.28228933078	0.767201736301	-0.450267833621	0.559658657491	-0.673090999162	-1.38613078349	-0.427622403201	0.111608798977	-0.71058602152	0.17355100818	-0.757725017751	-0.350315270333	0.800814431293	-0.341747348109	2.09662801392	0.346510858698	1.28228933078	1.34558043731	1.29796517503
('PTPRA phospho Y798', 'Data-Type: phospho')	0.112175578322	-3.60726957441	-1.32801852887	-0.483693612583	0.524831852714	-0.133432079246	0.475269253799	-1.05358510214	1.15050691904	-0.319097963364	0.718471222539	1.49057328818	-0.537196831777	-0.483693612583	0.00620293702473	-0.95481699748	0.548059905687	-0.507128916878	-0.65184593763	0.167085113839	-0.592151875438	0.582940513727	-0.030799663394	1.21199587373	-0.338214978666	0.245245115771	0.691408963576	-0.153260059664	0.0	0.0	-0.338214978666	1.64404510923	0.0	0.0	0.657452433387	1.28615663224	0.0
('DYRK2 phospho Y382', 'Data-Type: phospho')	-0.723247861367	-2.05464283932	-1.15416643845	-0.486296701586	0.980586169211	1.59748013279	-0.342491728536	0.25549432797	0.554725688882	0.802715578945	0.63511774423	0.804808978715	0.455474862192	-1.2687502999	-0.213525496719	1.57664334014	0.091368202046	-0.828600402508	-1.12718263009	-0.46472810204	0.151253929359	0.543321024818	-0.150431566668	-0.467990988006	0.416909743169	-0.730116581787	0.0602087093771	-2.34905255264	0.0	0.0	-0.230138707723	1.80221892958	0.0	0.0	0.369010497027	1.49402503887	0.0
('PPIP5K1 phospho S1152', 'Data-Type: phospho')	-0.348402029646	-2.18721202907	-0.990425959257	0.875869311709	-0.235795960685	-0.402370279182	-0.104460167638	-0.489715452574	-0.30983097164	0.775132726677	0.392186653757	1.15059650024	-0.876698410689	0.255994433744	0.438642722283	-0.397991820448	0.555660613541	-0.901125124717	1.34977670091	1.45697299738	-1.48147781335	-0.366205553036	-0.889965277676	-0.16234520017	1.177894391	-0.468690652219	-1.19960826802	-0.483330354063	1.39782842315	2.42905097496	-0.185992930861	-0.0537413676949	-1.93948138206	0.650012189763	0.157699244331	0.0240340151411	1.38751510611
('GPRC5C phospho S398', 'Data-Type: phospho')	-2.05106137159	-2.02874266671	-1.56515966655	0.0997893109309	-0.362612045496	-0.653927247841	-1.06771566475	-0.671068705263	0.292260323133	-0.749546645805	0.883599236106	0.156629548683	0.0	0.0	0.0	0.0	1.60557150823	0.645671746007	0.14330461006	0.762226487756	-0.575025879928	0.351871884616	-0.0934042618777	0.189009219349	-0.28300315853	-0.958736772933	-0.439666566344	-0.337972641671	0.760315159205	2.48881766292	0.0	0.683291100321	-0.177494500041	0.859938068369	0.0	1.12866504694	0.964176882697
('NKD2 phospho S299', 'Data-Type: phospho')	-2.19393485732	-1.12417540119	0.544187710218	0.796055225342	-1.4714662992	1.20228961658	0.0592305943312	-1.26498579773	0.188676853831	-0.0233368212846	-0.0341799620046	-0.251058682275	0.0	0.0	0.0	0.0	0.764359584099	-1.74168204283	1.73130484205	0.45182942879	0.0470869603509	-0.422326980973	-0.300511828796	-0.727517999362	-0.0741753781568	-1.32145209797	0.106561466228	-0.627831975421	1.40229524442	1.445823512	0.0	0.518107577433	-0.0586698267834	1.24808292777	0.0	-0.263480835548	1.3948952434
('PDE4D phospho S59', 'Data-Type: phospho')	-0.407197712185	-1.29999920681	-1.67897997522	0.668034691588	-1.94569643919	-0.660636492457	-1.90975977226	0.103678860445	0.665954679079	-0.383860015308	0.905106213122	0.322451663848	0.181904194899	1.13674016513	0.513990952606	0.275630966938	1.05125841496	0.223544647009	0.878874518409	1.19863020958	-0.234165651239	0.698423179508	-0.0392889779562	0.0	0.146924655251	-0.477043645205	-1.65934647705	1.40513445458	1.635471537	0.389751121827	-1.16257998201	0.0	-0.620504228794	1.12681753913	0.0	0.0	-1.04926408923
('HIST2H2BF AcK K21', 'Data-Type: AcK')	-1.11926273659	0.0760723076384	0.634955410265	-0.830199669131	-0.980608493878	0.881943677661	0.0720319296641	-0.349045205077	-0.607141946355	-0.213375124859	-2.62533987284	-0.384823824853	-1.27777639491	0.274462196427	-1.58305666958	-0.337554990459	0.758944256845	1.36906229608	-0.110978173974	1.37767179279	0.488640832675	0.821878817406	0.363234118096	0.369621734221	0.420164013245	-0.104823855369	-0.057180207365	-0.801341366556	0.612653694532	-0.331003492064	-2.31318805385	1.77617596399	1.62376826491	-0.161820155045	0.901477135652	1.01819466999	0.347567120663
