	('H2228', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H1975', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('H2405', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC44', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1792', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Lou-NH91', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC15', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H460', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1355', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('A549', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1944', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1703', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1299', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H23', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H661', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H838', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC78', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H441', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1781', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H358', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('HCC827', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Calu-3', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1666', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1437', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1650', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('CAL-12T', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H2342', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1734', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: true')	('H526', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H2106', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H209', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('DMS153', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H69', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H82', 'Histology: SCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H524', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H446', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('DMS53', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')
('OAS1', 'Data-Type: Exp')	0.516251507806	0.159157284296	0.677655544054	-0.441113206677	0.501749390865	-1.06997811668	1.44395645381	1.612665683	2.03557854031	0.533624020421	1.36002434184	-1.07921903984	-1.10547214305	-0.847233805224	-1.15631413745	-1.32208191947	0.655614356346	-0.277697313612	0.669445713373	0.270421805472	-0.519760018115	0.855869601942	0.79294335594	1.79112757526	1.18698943018	-0.101511606638	-0.92817625652	-0.569078211778	-0.674534273518	-0.785162291749	-1.17111695446	-0.48128732713	-1.12459725912	-1.25243454071	-1.15649007448	1.08596858863	-0.0857846973182
('FERMT1', 'Data-Type: Exp')	0.430012364878	0.647082847045	1.77998207515	0.732850533946	0.381264813853	0.0583927326779	0.131228538378	0.318013017578	0.847018879873	0.166316943175	0.349311006631	-1.71602996133	0.197649589285	0.017385435607	-1.6085669563	-1.50256008087	0.846186044117	-0.0688429235686	0.504713253468	1.12034096584	0.744180725894	0.0367544653911	1.78551120882	-0.67603404172	-0.183466076731	1.79092837354	0.0913590591712	0.608879039351	-1.43050805786	-1.4932719894	-1.65597941082	-0.407319744873	-0.382091539592	-1.40798523583	0.109554014477	-1.73787617097	0.575616261718
('RIN2', 'Data-Type: Exp')	0.845647760028	0.875448945774	1.01948634068	0.441362870754	-2.53051755423	0.636859150109	0.0825320522165	0.506848847775	0.504338035268	0.915873377733	0.361837780515	-1.83389906032	-0.624409171753	-2.19922753907	-1.62096583171	0.735253149098	0.764713749864	0.315675493364	0.711196830587	0.982107139129	1.00065900333	-0.310444914863	1.11687361054	-0.249608924538	0.675550605552	1.00206141207	0.656693216589	0.617766356821	-1.37088780415	-1.23749368987	-1.03812425809	-0.204186908859	-0.103738881924	-0.841830108333	0.222850559657	-1.02692051483	0.200618875091
('NRIP1', 'Data-Type: Exp')	0.31851903868	0.459309014154	0.511837167722	0.633169940506	-2.4840288522	-0.109475031154	0.483016882175	-0.0718498651554	0.858353535611	0.485016340923	0.746592021776	-0.990505302355	-0.432210427325	-1.10076068637	0.336356825023	-0.411281952204	0.856257250773	0.938196329034	0.674688967695	0.876101757821	1.107424127	0.792230999074	1.16266825238	1.0165673659	0.23751094327	-1.61153138014	-0.431136625992	0.578661693408	-0.209413595327	-0.831262694869	-2.52968719471	-0.257960744224	0.866879072794	0.0215025884083	0.179393019554	-2.47825414422	-0.190894637444
('NDRG1', 'Data-Type: Exp')	0.702758990109	0.818808179312	0.61570317303	-0.292454737787	-0.592469270299	-0.812082192883	0.0210431235486	-1.06336611348	0.761284241682	0.1080301218	-0.336317564622	-0.972821181834	-1.64103307392	0.63838643214	-1.53400373907	0.896177746388	0.860076536341	1.76193006905	0.695946499654	0.137890611153	0.604364124181	-1.38819327433	1.71489240029	0.533894791565	1.17995791744	0.490623233158	1.27431426516	-0.0456492024054	-1.70591833216	-1.15654565925	-0.917937593228	0.41039481728	-1.4019203365	0.378459440271	0.0781805287624	-1.73132566987	0.908920699323
('PON3', 'Data-Type: Exp')	-0.330659317319	0.525848947613	1.20041858987	-0.0589075656399	-0.113448367717	-0.961327249469	2.1311153746	-1.13251005466	0.93063963773	1.42308518833	0.787446041262	-1.23501350733	-0.983503250964	-0.836088158768	-1.16109811601	1.39232916978	0.119108526246	1.24591847061	1.30384016019	-0.272758850554	-0.730451571947	-0.548499108306	0.868817101545	0.452895965042	0.133062530432	0.0236690430953	0.124184471164	1.14044612996	-1.3802730992	-1.30503174298	-0.684804976934	0.911312569145	0.392157176777	-1.32791917032	-1.4074230838	-1.3033994313	0.666821529826
('S100A16', 'Data-Type: Exp')	0.586441970552	0.654291559017	0.887837429136	0.550566769408	0.510917454102	0.671246277366	0.786281891309	-0.479327171177	0.0798468115875	0.616124245814	0.763760066618	-1.51616002989	-1.11864752047	-1.67586956057	-1.29506336137	0.276979966847	0.809771240688	0.530628849936	1.11745944913	0.635321164234	0.194410181337	0.618316533897	0.910071300051	1.20313145666	0.623952749145	0.984340338036	1.17106108474	0.527768509092	-1.40388762039	0.469179514072	-1.61989096252	-1.29390425144	-1.45149559413	-1.22312214171	-1.75914041754	0.0742758658619	-1.41747404743
('MGST1', 'Data-Type: Exp')	0.732382886147	0.501524156262	0.00665036446809	0.644520434083	0.731487263066	0.458815729906	0.483969943872	0.61069512645	0.595984974292	0.685035497791	0.783235999135	-2.58398984514	-0.796623010216	-1.88075610638	-2.62630346622	0.53105412871	0.703620590626	0.669437033761	0.247865421654	0.151123506471	0.539498574904	0.553930901126	0.627244047627	0.619640390448	0.475470663612	0.357657844592	0.439609184321	0.356418594696	-2.5463148205	0.222232323511	-1.861447935	-0.19385953758	0.376297771494	0.510984860483	-0.513004769641	-0.379231581755	-0.234857141071
('S100A13', 'Data-Type: Exp')	0.449555720198	0.905517242417	0.765133292321	0.372649775828	0.439379696273	0.237101144483	0.462731490981	-0.0974862069756	0.209475104517	0.187063160445	-0.101247710915	-2.88823056092	0.0921597856341	-1.68166723179	-2.72586492817	0.925659150383	0.544885678975	0.349707753896	0.670848779471	0.688526797287	0.326692183004	-0.249830793969	0.54493296045	1.0709393598	0.200170110415	0.39593852857	0.918519647794	0.881377423141	0.394288930474	0.0489345366634	-0.638852781209	0.229425259838	-0.14185409157	0.526456411071	-1.06169415617	-2.65613263412	-0.595208828517
('SLC12A8', 'Data-Type: Exp')	0.720728356189	0.2893088057	-0.264760431553	1.20253432782	2.12810854836	0.514236627487	-0.0139909831171	0.289580610664	-1.03727332979	-1.20441034859	-0.318502377114	-1.36147906655	-1.14099974762	-1.18462905128	-1.51198761045	2.00177912913	0.490136395355	1.10210354518	0.0630409624037	0.397027071017	0.48668758194	0.56618016859	0.461819731127	1.21285946132	-0.0982677978273	0.879722743217	0.796450224816	0.314899358272	-0.0649118004561	0.503370763348	-1.49314841678	-1.10161163796	-1.18026519954	-1.40611381823	-0.716244601482	-1.28177917103	0.959800977428
('MILR1', 'Data-Type: Exp')	0.62872271424	0.254271620208	2.41736278059	0.146997884566	1.52290844522	-0.240425658538	-0.528374708806	-0.742922751589	0.883905457841	0.174688711247	2.86665563034	-0.439963287873	-0.656543580046	-0.605965373286	-1.05101884565	-0.0283607776211	1.01518213903	2.08421389786	-0.300256429307	0.476900654659	0.943819095923	-0.316592148249	-0.544406961935	0.447707357886	0.161195626857	-0.701339934422	-0.947054087503	0.506404846727	-0.756645578458	-0.907353787066	-0.70339047177	-0.911850338865	-0.928240350183	-0.826243262071	-0.643955749602	-0.503307061173	-1.24672571918
('CFI', 'Data-Type: Exp')	1.46606216188	1.4013138913	1.12575464278	0.303032117543	1.8973537933	-0.475588568437	-0.521036904239	-0.715163014046	-0.681006311249	-0.618040834715	2.68311607584	-0.659484113511	-0.635054171896	-0.359495376436	-0.704026780878	-0.560726837943	0.415437848122	1.17560083926	-0.550110718513	1.80438482184	1.21986306202	0.695799540565	-0.654094955922	-0.583835654418	-0.503244302572	-0.638183009417	-0.546348955128	1.63617922351	-0.708938412439	-0.773969845981	-0.758626037653	-0.703023704384	-0.599864943656	-0.72040356771	-0.666210706425	-0.798780811684	-0.688639478719
('MIR100HG', 'Data-Type: Exp')	1.98312868122	0.677849482837	1.70703519276	0.243520182401	0.91467285616	0.97451210753	-0.496447133458	-0.915645637562	0.577193810282	-0.530555322147	1.23586480768	0.820586736067	1.27217341779	-0.834937170982	-0.982524438914	0.41480327702	2.24124109635	1.29101638991	-0.994574455925	1.00760551809	0.964955964576	-0.922189157935	0.113554271682	-0.658452865124	-0.218954065265	-0.409975635842	-0.871176204425	-0.568640267305	-1.01898308852	-0.900219968667	-0.88092403821	-0.916454052231	-0.634908024549	-1.00309404845	-0.876895217566	-0.858014380589	-0.94614861868
('TM4SF18', 'Data-Type: Exp')	0.116286102231	1.46342852654	2.27603450954	-0.525889172504	1.20879872793	-0.613167031802	-0.591308550321	0.962957173904	-0.63095725445	2.10027144852	0.476429299005	1.7961017083	0.903581373307	-0.5464295546	-0.473705709354	-0.644109414885	-0.539971782956	1.91918106915	-0.56380924421	-0.441209525086	2.15303386852	-0.465639215717	-0.641578023321	-0.546746722265	-0.507583151937	-0.544224484169	-0.600194737013	-0.449128190216	-0.618110819846	-0.690804916321	-0.731006032242	-0.730430279108	-0.600840056504	-0.606398499921	-0.72442056972	-0.647506266843	-0.700934601636
('GEM', 'Data-Type: Exp')	0.56227070899	1.41255607645	1.35502262354	0.551857095468	1.27168932117	1.09492785379	0.619250142479	-1.27923833754	0.186975136358	0.923730432694	1.00848185131	-0.610017032489	0.970790641808	0.296453059588	-0.569979100812	-0.60896808183	-0.852525751427	0.309552203635	-1.43392793151	0.52264964711	1.13236211104	-0.20859689646	-1.02661740899	1.17512785652	-1.20481921844	-0.676845218214	-0.922996262465	1.05931882489	-0.922630349444	-1.46484134769	-1.28795845139	-0.00446784559891	1.13112288561	-1.5320706825	-1.61775883845	0.95550469313	-0.315384410324
('VCAN', 'Data-Type: Exp')	1.06457928942	2.27054614011	1.51775669856	-0.536803161279	0.676841432553	-0.843237371816	1.06797526482	-0.879527259088	1.30774812544	0.394233371401	1.0569436017	-0.90194718027	-0.685486604343	-0.843485761658	-0.902676579011	-0.907581292707	-0.892080802825	-0.830534443712	-1.01749401663	0.968378823758	1.56962330117	0.501589476068	1.46909331733	-0.794443881622	-0.374166955511	-0.883489668465	-0.885542498795	1.34438716033	-0.933494880531	-0.911686953368	-0.997591725813	-0.662421833343	-0.15380092026	-0.719367066344	0.377515464641	1.05679202695	-0.087142636877
('CHI3L1', 'Data-Type: Exp')	2.29625784755	2.85578344109	-0.328303591051	-0.347789175034	-0.388272242067	-0.403249225615	-0.286996079887	-0.382904072067	-0.287823032977	-0.345683656122	-0.216508364773	-0.409981266064	-0.359204941299	-0.204125143678	-0.431489071501	-0.374413752717	2.73220965299	3.31942412489	-0.438704337572	-0.247097098653	-0.254780034798	-0.356121429928	-0.343387456279	-0.403385713019	-0.331103589985	-0.353521144179	-0.295803029941	-0.186025508988	-0.431302906697	-0.438752509597	-0.377365292812	-0.409966714099	-0.411306498535	0.0147489665858	-0.431299895945	-0.388014321018	-0.353742936209
('LY96', 'Data-Type: Exp')	1.95496833777	1.68880110299	-0.803392495731	0.0705139426451	0.167443571085	-0.11018375221	1.37633446013	-0.688857587994	-0.765933594614	-0.734135275631	0.793675961099	0.370798927257	-0.821283986848	-0.630327270935	-0.872742177117	-0.910304226001	1.56531650035	2.20748661411	1.10095362084	0.800883759725	1.37322841141	-0.783934273681	-0.493744295886	0.319948007845	-0.89300978389	-0.84293665439	-0.842182095957	1.50907773636	-0.902512852626	-0.966904471797	-0.345223128489	-0.536328525866	-0.73993431738	-0.77037359485	-0.85989191691	-0.753213430688	0.767918755875
('LOC100506377', 'Data-Type: Exp')	1.22310958234	1.469777184	0.856956273153	2.00712833664	-0.434779576497	-0.223337131627	-0.553123942114	-0.774495569681	-0.613321856771	0.704160108287	-0.608218779324	-0.619523967769	1.02988334799	-0.654839644779	0.000736327747835	-0.734254411961	2.08313531268	1.12638331489	-0.576402397589	1.79684297633	2.31646889225	-0.365298419631	-0.678301108526	-0.790050780883	-0.822449640561	0.611579076598	-0.794534975517	0.632458746222	-0.884106209864	-0.736447067527	-0.635584911509	-0.783248973423	-0.8391284832	-0.63807224975	-0.710691604923	-0.581140934364	-0.807266841354
('G0S2', 'Data-Type: Exp')	1.39482440333	1.50903635959	-0.549122875005	1.62988002441	1.16879144378	-0.754322811295	0.470572531727	-0.746045630358	-0.907177375921	-0.318067578513	0.157811842145	-0.839705427214	1.80961484965	-0.754939412178	-0.873856740745	-0.762317684334	1.84505135003	1.60890909626	-0.896608519103	0.0536575560257	2.22453525868	-0.20451771009	-0.844915127061	-0.0512656761597	-0.446480488474	-0.308518929011	-0.751352802242	-0.239159271864	-0.329066756322	-0.919354160333	-0.857732338854	-0.885378657475	-0.900441336183	-0.402144791158	0.213965121369	-0.831456043857	1.28729830677
('SRPX2', 'Data-Type: Exp')	0.948300686433	1.3155630952	-0.149640981717	0.279794507633	0.437060522844	-0.981108973489	0.213138005326	1.09125998735	-0.918971679032	-0.61218105891	-0.550911819894	-1.00876101253	-0.702334056865	-0.948450745072	-0.764556947875	-0.730186304798	1.13420914601	2.25440059843	1.43431114507	1.30481419922	1.32101419321	0.603875631498	1.81458906588	0.92667619224	0.457841625011	0.525201760001	-0.881580009584	0.501464916969	-1.03949017513	-0.950485234898	-1.09424633856	-0.93885667717	-1.03968699884	-1.0508213211	-0.892492844721	-0.763380841562	-0.545371256562
('RAC2', 'Data-Type: Exp')	0.823454801852	1.85102718083	-0.0482150893127	1.25646813757	1.11290202255	1.45034619615	0.5043924888	-0.674907413677	-0.972598606416	-1.03134533558	-0.808409947408	-0.865115980438	-0.940696961976	-0.881566770918	-0.92133626449	-0.980729741585	0.576227377885	1.45110302883	-0.151412207541	1.27492476402	1.33219177061	0.335752277537	1.48511463107	0.734044423048	-0.161616146897	1.37362170922	-0.849805943225	1.20982476847	-0.468707660286	-0.924071870635	-0.956740438865	-0.980216471418	-0.903918562917	-1.06715315405	-0.568762776151	-0.685020533111	-0.929047701532
('AIM2', 'Data-Type: Exp')	1.57464154493	2.10885799105	-0.366159867165	1.05751503796	1.33223942955	-0.30672397029	-0.405973676995	-0.793571780096	-0.727892866285	-0.521540803146	-0.590286819576	-0.813470881781	-0.597218688251	-0.569671121335	-0.582000657107	-0.674200579672	2.09519366956	2.10686816758	-0.628648795246	1.83448344424	0.233270333593	-0.475559407597	1.80800448622	-0.665884071312	-0.53295692758	-0.264123974096	-0.6998086106	0.519971815099	-0.570229052228	-0.692864603567	-0.646372963527	-0.645459118676	-0.741104600479	-0.755151280206	-0.76950011831	0.797813163272	-0.43248384793
('AFAP1-AS1', 'Data-Type: Exp')	2.16675541657	1.78206782436	-0.673897242542	1.85935020698	-0.166526018319	-0.594647293745	-0.705746369817	-0.437408830912	-0.654303195996	-0.652791314627	-0.661101261148	-0.673524373149	-0.53792513748	-0.658178717249	-0.660817208285	-0.70810440866	0.457283275588	1.81084918071	-0.690504733276	1.55502116988	1.75158535142	0.294745426513	1.4358970003	0.713626182234	-0.592176833981	-0.512478001645	-0.770399602094	1.43631827871	-0.706096034892	-0.698048937288	-0.744181922858	-0.688192302921	-0.72798610874	-0.707522700401	-0.646226492882	-0.668671069926	0.673956799572
('S100A2', 'Data-Type: Exp')	0.896931009008	1.12341692779	0.402034591135	0.13410748002	0.555824991037	0.155475768447	-0.926580671118	-0.626523737663	-0.249983555585	-0.320846327616	-0.505104457217	-0.766603063895	-0.109505771614	-0.236398289786	-1.3118555707	0.176809926031	0.161508196367	1.31018803987	1.52645851821	1.88923365226	0.904185797322	-0.658158662791	2.15233482104	-0.0596056866061	0.734095142188	0.302100278972	-0.987021233305	0.462835511517	-1.74268522284	-0.362717330436	-1.8087585646	-0.834711953206	0.42326238749	-1.49561046882	-1.33568961404	1.54553607151	-0.517978928384
('SLFN12', 'Data-Type: Exp')	1.4712545684	1.42711284452	-0.644134301905	-0.447059230331	0.19508396182	1.50741784487	1.28240491729	-0.949249003138	-0.976908876034	-0.905517055147	-0.617267954491	-0.822159224381	-0.791127560372	-0.674746222497	1.10589671938	-0.819279164342	1.11104439062	1.02080786233	1.44807841905	0.807177844608	1.37283470475	-0.771476591213	1.21490818241	-0.844974327949	1.25738865267	-0.833281317417	0.00299929614371	1.16191142294	-1.16845695679	-1.00674831369	-0.954833030331	0.593646948352	-0.829142027128	-1.11969860907	-0.836175221236	-0.957952310892	-0.00978128176332
('BST2', 'Data-Type: Exp')	1.61881740187	1.59387020208	-0.367842544696	0.114654254878	-0.844622359972	1.6605757283	1.64151186961	-0.756396347241	-0.93709224963	-0.762563798922	1.17530973976	-0.751152353695	-0.155471672626	-0.905059276923	-0.758707561034	0.139137552301	1.35819791674	0.927097865003	1.46834904634	1.27172714622	0.0732898898433	-0.699521283792	-0.484875946583	1.29806131138	1.74992119199	-0.677069831355	-0.985787773753	0.098985102586	-0.882064497599	-0.753465938369	-0.784210337272	-0.946048252472	-0.759062798032	-0.5757379838	-0.884076190097	-0.667922972595	-0.850754248439
('LY6K', 'Data-Type: Exp')	0.0183139553099	1.18431075662	-0.784663654168	0.922868644804	0.121932990736	2.12049916034	0.518832972687	-0.431798742596	-0.992243955224	-0.56093759591	-0.718315065723	-0.865570900448	-0.564117779595	-0.546807677981	-0.789384145811	1.74055725625	0.158154439574	1.26759837991	1.17626535437	2.16685693459	1.30936189051	-0.911023315308	-0.238659576761	-0.945778451908	1.1151356405	1.39650871703	-0.753516352986	-0.126493491633	-0.733819345327	-0.513196210518	-0.752467898929	0.725339247635	-0.885637886704	-0.950139846676	-0.935365730717	-0.996170081053	-0.946428634886
('SLC16A3', 'Data-Type: Exp')	0.795646716742	0.853920438751	-1.06346577577	0.991865693005	0.597864671328	1.4494360915	0.924256594286	1.20905601007	0.223263704923	0.251050731491	-0.938546228197	-1.40394058009	0.991713103025	0.371970856569	0.220248683426	-0.750549113048	0.796171000262	1.35769038804	0.715830810901	1.50739680842	-0.465279015863	-1.33876157461	1.26217297328	0.851983719777	0.862735444504	0.153538300562	-1.00990356283	0.332131177883	-1.11091539063	-1.46858865069	-1.35371265383	-0.678200334805	-1.21257083513	-1.23100018338	-1.13361530202	-1.22209636243	-0.33879835542
('DHRS9', 'Data-Type: Exp')	-0.31032767897	-0.00928970508574	1.63889343264	-0.542277041028	1.00373673744	-0.564847852453	-0.375063393909	-0.578569830697	-0.305034067254	-0.393473950235	-0.423466661372	-0.619169952278	-0.539586400512	-0.630977624869	-0.587865662035	-0.574896947781	2.61733952101	3.19301431573	1.10174295774	-0.323281397156	-0.433671485089	1.07287033746	1.57802785657	-0.383363717095	1.71066691726	-0.395742970554	-0.487630795443	-0.0402669657103	-0.570620184775	-0.709776766967	-0.602992079647	-0.575687701939	-0.690247850093	-0.552376315504	-0.673208857142	-0.531903223169	-0.490674997081
('GPR110', 'Data-Type: Exp')	2.42324397356	-0.144703773115	1.62077671235	-0.535287738417	-0.530210563951	-0.455939751136	-0.133680380104	-0.597545494311	-0.437047972966	-0.617205557826	-0.690347194638	-0.622675110053	-0.635725788165	-0.520619107561	-0.694873586987	-0.469036448861	2.44830770859	2.54633917473	2.24720441752	1.04567540928	-0.000682242413989	0.558534543152	0.667990499575	-0.358290974413	0.265703019809	-0.605611037185	-0.00210691277981	-0.164047027919	-0.689005843995	-0.696840319964	-0.677958230134	-0.686063979618	-0.582266982465	-0.530604394963	-0.578699251338	-0.673735082821	-0.49296471047
('CRABP2', 'Data-Type: Exp')	0.535143595788	0.789395890413	0.980674187284	-0.200213141079	-0.515956621781	-0.746351242171	-0.791655368085	-1.3041862781	-1.40120721941	-0.904465307383	-1.30199032179	-1.38097660115	-0.711918262483	0.0383355404998	0.615300009585	-0.504151051652	1.50422416391	1.61116779715	1.53730381236	1.78600648686	0.486013583242	-0.526424093673	0.229714455303	1.08857589566	1.90665981445	-0.422322616361	-0.349269588054	0.980638109141	-0.896647173793	0.0138020023852	-1.43050467587	0.0604478343503	-0.882816818105	1.25538118552	0.200437042251	-0.985884857054	-0.36228016816
('FAM176A', 'Data-Type: Exp')	1.51930557622	1.1355802658	-0.540578732543	-0.331768739763	-0.226849346701	1.1839934401	-0.820521045378	-0.881937524844	-1.13581674839	0.156004921924	-1.00598234683	-0.729070908847	-0.918444351573	-0.768597412014	-0.176898094706	-1.07221609148	0.134986474298	1.26162522175	-0.182938421359	1.48237807866	0.89503591783	-0.892977699505	-0.676151103603	-1.04512859084	1.91236062541	0.904255133142	-0.363157404814	1.5640072069	-0.818935739592	-1.02851258023	-0.75561504301	1.50519606259	1.15100486264	-1.00848494872	-1.11059986963	0.742739447125	0.942709509976
('PTPLAD2', 'Data-Type: Exp')	1.65115611059	1.56644952581	-1.03611590258	0.709417613995	1.20745819119	0.479450886782	-0.372295454312	-1.066954539	0.803436061263	1.10545423377	-0.794326312522	-0.998741391088	-1.16445891226	-1.0964819382	-0.795534105582	-0.875420854463	1.44016831383	0.778787541412	-1.05634419269	1.43820051332	-0.503948204306	-0.55581623252	1.18065340411	-0.937000823667	0.27889630594	1.37572827932	0.151301967356	0.689193575018	-0.903486337551	0.305318963739	-0.381902534113	1.33600431038	-0.944174840483	-1.04073735244	-1.14915059577	-1.18079411265	0.356608838373
('LDOC1', 'Data-Type: Exp')	0.672636282473	1.1811873702	-1.68228715404	-0.313531962468	0.351618897059	1.11707438536	0.812121280773	0.434337677249	0.558236151719	0.674216078347	-0.408793653711	0.69027654094	-1.36524932694	0.882749133805	-0.288135431263	-2.10540899005	0.840447832182	0.85682329939	0.392053080416	0.82561397847	1.08873351556	-1.61872590455	0.433666144682	0.395251331823	0.772402062438	0.644429050994	-1.63984075938	0.183796369916	-1.51169306356	0.436369457019	-1.59699106336	0.166120792749	-1.70678449025	-0.148121607032	0.952699249634	-1.15992311392	0.182626557322
('BCL2A1', 'Data-Type: Exp')	-0.491720156576	-0.410290825109	0.891790305479	2.21073247314	-0.149156992559	-0.488908898092	-0.442303020093	-0.493339385009	-0.503218144064	2.64927088359	-0.194780368558	-0.392427744556	-0.40814723373	0.0402520227504	-0.520287623554	-0.39581059122	3.23367610056	0.775646084302	-0.466140907004	-0.547714628267	2.21607760971	-0.319082070425	0.865040738609	-0.604408793372	-0.455975539631	-0.421361614214	-0.603673816738	0.259412392807	-0.59268445045	-0.543283598531	-0.573725961591	-0.544894141864	-0.494923330222	-0.578872969303	-0.61012467517	-0.405939046916	-0.488702084135
('NCF2', 'Data-Type: Exp')	2.40305974454	0.669920718552	-0.662850690063	2.74007612183	0.165462451864	-0.671219984945	-0.166838829718	-0.664590363917	-0.487901975374	0.639779469239	0.731530811315	-0.735244599635	-0.67130593721	-0.692485557744	-0.678217481669	2.13266816076	1.54072129321	0.652294119097	1.50764980838	-0.503609137951	1.18883468283	-0.21623289535	0.451687425263	-0.682541617358	-0.402836737243	0.13393221394	-0.704988419863	-0.346553229163	-0.722250581712	-0.761196781105	-0.733409641555	-0.751395767058	-0.822351081283	-0.769225705016	-0.765069053455	-0.621844092077	-0.723456860364
('NEXN', 'Data-Type: Exp')	0.835984545866	1.09586472795	-0.725141307986	1.01336524888	1.15398718534	-0.9892405606	-0.822767015419	-1.09195247314	-1.07616481916	0.562395694233	-0.837395265148	1.08185105922	-0.187945581389	0.679967533681	1.53479776217	1.60567468465	1.79655885743	0.60902849117	-0.947652215961	0.331131462401	2.3963756521	0.358473442768	-0.839909598998	-0.436418590279	0.434344917843	-1.06006045485	-0.114254926865	0.483284302941	0.355531906387	-0.94063367044	-0.949785173534	-0.914420543484	-0.978656732452	-0.880105843851	-0.964120135232	-0.711236603903	-0.86075596233
