	('H2405', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1666', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC44', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('CAL-12T', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1944', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1437', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC827', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('H1975', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('H358', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1650', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Calu-3', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC78', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H441', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1781', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H2228', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H1734', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: true')	('Lou-NH91', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H2342', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC15', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1792', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('A549', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H838', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H23', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1355', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H661', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1703', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H460', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1299', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H446', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('DMS53', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H209', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('DMS153', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H2106', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H82', 'Histology: SCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H524', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H69', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H526', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')
('IFI44L', 'Data-Type: Exp')	-0.00850955270884	-0.709694466919	0.27741925309	-0.780491118331	1.43317384838	-0.791016516109	0.728122461518	0.875957398139	1.61190558667	1.6017733394	1.02538957028	1.78587813462	-0.213139957468	0.840019598994	1.83563236586	1.01941841221	-0.774403197513	-0.286700486503	-0.307755716088	1.41699358655	-0.732788856839	-0.949717778016	-0.658015867407	0.0365125850268	-0.795997900538	-0.812825037831	1.75394377033	-0.892312877326	-0.586861045045	-0.801732084433	-0.708649514256	-0.850228529655	-0.928414242848	-1.0354147351	-0.95930513248	-0.793317284113	-0.864848013538
('SP140L', 'Data-Type: Exp')	0.458845298698	1.19110756998	0.862049142275	-0.56298652188	0.576755823236	-0.776759387986	0.905451875561	0.862250406164	0.832336870572	0.96578135361	0.669970616142	1.56426336744	0.616185476862	0.689585061963	1.14430242297	0.828239820387	1.05169945221	-1.46705838941	0.788618940971	0.0749361874826	-0.756613424813	0.138927062211	-1.76720658953	-0.688255976935	-0.829313856305	0.323319917698	1.03631907663	-0.106245981977	-0.758209984489	0.333931694258	-1.51390519453	0.224666984554	-1.78616855891	-1.40650405794	-1.59239309211	-1.55910625328	-0.568817151795
('IFI16', 'Data-Type: Exp')	0.668975343583	1.19076525138	0.858737756281	-1.01155581656	0.460906804204	0.110783766542	0.552467474412	1.51790850081	0.729696050776	0.436262258701	0.568808475777	1.54012267701	1.07678537114	-1.23182256363	1.44444892344	0.639750838296	0.958071429236	-1.03058805035	1.12405416052	0.978378921291	-0.619671498893	0.302208977585	-1.01192213499	0.260865927441	-1.14470505514	-1.20019674638	0.960751887592	-1.15035295394	-0.624543011577	-0.730893216876	-1.18926726721	0.654022564987	-1.24513507148	-1.23193095731	-1.21067469401	-1.19838931429	-1.20312500837
('CARD16', 'Data-Type: Exp')	1.27707647958	1.1446519799	1.82649279467	-0.635127069396	1.64284166765	0.827410196882	0.270983586982	1.67652200898	-0.409182483464	0.781826327721	0.383590621294	1.52359011092	-0.867830738484	-0.663700981701	2.03618773712	1.06927923821	-0.479402047139	-0.774560322701	-0.587538644298	1.02513945074	-0.757638726588	1.2047758149	-0.785739497934	-0.609946826114	-0.899663210069	-0.888599109293	-0.65012219581	-0.628785644872	-0.755958331285	-0.672990161728	-0.899547621887	-0.868182126557	-0.867485515114	-0.857306562949	-0.821429532445	-0.822922931756	-0.486707733964
('GBP1', 'Data-Type: Exp')	0.833224137161	1.34040517665	1.96665516309	-0.95448303272	1.13031773809	-1.01373111041	1.06995594328	0.923304174716	0.400942963783	1.16829126956	0.720361494363	1.74509476526	-0.932448482108	-0.435945743221	1.07410649134	0.886798471426	-0.200962186179	-0.969052970034	-0.141495427979	0.979725338823	-0.63931821641	1.64927366733	-1.0378955056	-0.933650229083	-1.03451173346	-0.786720827885	0.145883022562	-1.01214537799	-0.91462781325	-1.08674012704	0.109317172174	-0.0319281291418	-1.13039935169	-0.99814783392	-1.0878339279	0.214372642045	-1.01599160564
('CARD6', 'Data-Type: Exp')	0.782621764582	1.60167087782	0.0887137644233	-1.19283327628	1.81718451142	0.737723579932	0.783659370261	1.38874725736	-0.064921761059	0.210571348991	0.251226820035	1.13696277023	0.620427192564	1.20541487053	1.09256338317	1.27441271407	-0.986022727021	-0.794401231172	0.301368514309	1.02137296413	0.566366069538	1.00430181672	-1.13660998574	-0.616737532229	-1.16327885232	-1.22295638285	0.479614766158	-1.09525459765	-1.00584606348	-0.319431763568	-1.15968697621	-0.00240401838208	-1.42362291946	-0.900294625539	-1.2545753487	-1.04812702785	-0.977919266732
('ERAP2', 'Data-Type: Exp')	1.31128815863	1.43066092889	1.54890345511	-0.828123500072	-0.73989187612	0.589130909595	-0.33489620668	1.17237288434	-0.36109058662	0.373424809197	1.43737175287	1.37012028388	0.947647241649	0.69407894031	1.95820233386	1.71017856157	0.747621328588	-0.815752199592	-0.338922213893	-0.60572703701	-0.813296841853	-0.789405821315	-0.950799311096	-0.0332433291158	-0.982604962948	1.29600501823	-0.691191511764	-0.844927598183	-0.941438259717	-0.735120979625	-1.0259766164	-0.773810402281	-1.0544845864	-1.10435757895	-0.931455086942	-0.51276397767	-0.377726122475
('IFITM1', 'Data-Type: Exp')	1.30119939356	0.768769873181	0.105851818892	-0.468761798415	-0.652479234735	-0.248319659844	-0.381780922207	1.94189751584	0.333561801085	0.996335054224	0.368883106252	1.40515879153	0.740246394933	0.257151800117	1.27599616653	1.5933846312	1.25772382693	-0.689019217682	2.40659179815	0.0894975074864	-0.813439409378	-0.649121022139	-0.944795184762	-0.689727569249	-0.938758150907	1.19961199495	-0.618180538764	-0.754878693842	-0.830755278685	-0.837539408198	-0.885885772405	-0.911402474359	-1.08264353059	-0.857845225557	-0.898329670076	-0.95855677289	-0.929641940185
('PLAT', 'Data-Type: Exp')	1.81524371179	1.36956973898	0.0668357048663	-0.355141365543	-0.97749159085	0.385785082055	-0.621648026551	0.532124606685	0.93456323101	-0.824218421724	1.10573790395	2.11602579835	1.83193844653	-0.835334055743	1.74852706663	1.54190895965	0.354440579153	-0.841345406124	0.593452839333	1.36655887265	-0.545958307541	-0.64451157652	-0.905376843022	-0.774424229693	-0.0955614274985	-0.84500931899	0.276176050307	-0.5093676296	-0.811674529616	-0.574761223959	-0.874797169386	-0.874926948108	-0.821814227648	-0.838665042929	-0.882479377548	-0.739580200306	-0.844801673036
('SAMD9', 'Data-Type: Exp')	0.678427846888	1.72306707718	1.16595326788	-0.826050127247	0.261378352918	-1.13789745544	0.656290860695	0.59932930634	0.867973474501	1.60768910515	0.923986227332	1.56385735767	0.286266503162	0.132595663522	0.0836353426406	0.240378075225	2.29636662709	-1.2465617429	0.428182603134	1.06336892942	0.062708168484	-1.12057655078	-0.971235808599	0.14455735827	-1.25768377661	-1.27436064942	-0.624094917025	-0.902766110305	-1.13297068898	0.0912216363274	-1.16437329093	0.405644062308	-0.832135739196	-1.3276299604	-1.10623229854	0.169811026193	-0.52811975598
('LGALS3BP', 'Data-Type: Exp')	0.794492349641	0.947936316877	0.376677535135	-0.574689712159	-0.740231463937	-0.0832684434299	0.379399430634	0.741076114313	1.0794316282	0.694665097288	0.675916403502	0.965482133332	1.01834319451	0.954694791112	0.937260780564	0.737074233961	0.975914780953	-1.84170006742	0.708949265595	0.97305023654	-0.507202125282	-1.1432624534	-1.92870703776	0.098177120139	-1.83929816814	-1.71916966206	0.554950124206	-1.69907582756	-1.18835030536	0.484219394987	0.147221744551	0.250289440484	0.203695293096	-1.95424466325	0.0419641950161	0.15416643345	0.324151891677
('DHRS3', 'Data-Type: Exp')	0.458084761507	1.67947540856	1.04253489943	-1.08440577577	-0.434367503122	1.19561891768	-0.204522927615	0.230422642438	0.828439905606	0.952743126179	1.38734184245	0.627775917093	1.00146095835	0.777375264773	0.414791561189	0.824873058921	0.641495295022	-0.946820777681	-0.494854164832	1.07747688909	1.26796565971	0.309661590975	-1.65338562996	-0.0477475381382	-1.63877491847	-1.46302188804	-0.685207823796	0.0125087279627	-1.56285175094	-0.0708642336939	-0.831780267235	-1.10796208833	0.828285636336	-1.70181962683	-1.35358346951	0.281557359835	-0.557919039115
('PHLDB2', 'Data-Type: Exp')	-0.356138282538	1.61821073965	1.06138178093	1.17634222061	0.793791993245	0.589882701929	1.19189813465	1.17681622641	-0.352328045122	0.99078714074	-0.19044155094	0.412342062238	-0.239699693191	0.429596497067	0.827077387404	0.63779522903	0.755132974117	-1.53848858005	-0.906663275958	-0.558212880349	0.904043039768	1.28362865191	0.966521889856	0.164713012235	-0.442901094265	-1.62818794087	-0.740479025236	-0.0850703733421	-1.90773805913	-0.41936764181	-0.999817369843	-1.51705852833	-0.316351420661	1.06010217317	-1.57918603202	-1.02237058662	-1.2395634747
('PHLDB2 phospho T574', 'Data-Type: phospho')	-0.01593000287	0.694574002655	1.25878270587	0.892331070849	0.943919422511	1.00542135237	-0.207501362319	1.6183212123	-1.17782685565	0.915842354848	-1.08650400944	0.523226986867	-1.02858634577	-0.229889177953	1.83107733821	-0.176966134743	1.64177500585	-1.33427828094	-0.396638968577	0.883743270513	0.319011445223	1.71685286362	1.4562546385	-0.379163679085	-0.976719651532	-1.20400410642	-0.320391261733	0.0922397169123	-1.12008030753	0.0144131525278	-0.854622713637	-0.576547232879	-0.613887757453	-0.643951812249	-1.18124867293	-0.992982976745	-1.29006522917
('IL6', 'Data-Type: Exp')	-0.66235940361	0.387847199299	1.64693734911	2.11778529281	1.51555645576	-0.840386407016	1.01840087892	0.347617608519	-0.552753056172	1.68170556232	0.136736031744	-0.420100079005	-0.271101328252	0.0955033503698	0.439034068401	1.87308297271	1.62513786978	-0.911619744353	-0.491844551415	0.58256760568	-0.712475574196	1.26130943137	-0.726056615295	-0.405313123545	-0.807675200802	-0.78286692918	1.22394862215	-0.880100547324	-0.864397768234	-0.310766081212	-0.983103854338	-0.90562133932	-0.787629212056	-0.925073720917	-0.907135085498	-0.888949033853	-0.915841643339
('TMEM45A', 'Data-Type: Exp')	0.38685888375	2.37442555312	1.16033778935	0.845226450951	-0.92902499843	-0.529622770884	0.545053728784	0.160589595909	0.414894997746	1.2647161677	-1.125303353	-0.555939290657	0.89551141249	0.23141684985	0.478967485301	0.96446625416	1.04396710589	-0.963276582354	-0.236375887868	-0.333614064542	-0.603346265869	1.35538473296	0.481663446034	1.27504833681	0.605724058888	-0.46750145166	-0.576936907827	-0.916382303873	-1.91298181963	0.458414761632	-2.06388468807	-1.43112512735	0.793774752295	-0.773818711145	-0.533829700517	-1.03242961808	-0.751048821858
('STAT3 phospho Y705', 'Data-Type: phospho')	-0.894407503797	0.389810769333	0.91922845418	-0.128821217745	1.78342174431	-0.065769988647	0.812350013466	1.53265305093	0.226118259618	0.518626075555	-0.761152877969	1.07560265011	0.79628218212	0.562792179218	-0.123872137229	0.521411630763	-0.194199456664	-0.337723489508	0.449952560863	0.923384705929	0.222203412734	0.970561700613	1.00660153926	0.882264715145	-2.14673670435	1.64512844222	-0.855057936297	-1.16360281081	-1.83396096226	-0.157650920538	-0.69235208216	-0.101589141325	-1.24479822084	-0.787709843701	-1.19733169378	-0.741347796021	-1.81030930272
('STAT3 phospho Y704', 'Data-Type: phospho')	-1.35643153348	-0.0638592958142	0.644618999316	-0.341151936592	1.3527319833	-0.291021528515	0.9146650495	1.54881458814	0.0699355790202	0.546634475592	-0.708251173509	1.33231085656	0.729751921316	0.780204296812	-0.244794574742	0.468710430401	-0.40830879763	-0.821740981058	0.226034080603	0.607250000627	-0.0014720203713	0.870733973837	0.810631599155	0.662755493349	-2.60219666154	1.5105323706	-0.949231058206	-1.36853357608	0.0	0.0	-1.26443821245	-0.347133329878	-1.42521450177	0.0	-0.882536516492	0.0	0.0
('CXorf61', 'Data-Type: Exp')	-0.962617414001	1.09458379075	0.754778103417	0.44957922594	0.80887286804	1.22322227379	0.959699688625	1.10341714547	0.9426462414	-0.9772013701	0.999937106169	-1.0304288917	1.08756923251	0.817880790837	-0.43255980734	1.18574086292	0.495073976344	0.503353890778	1.44270752462	-0.958458915485	-0.909382895686	0.804932667082	0.0614094347259	1.7738446299	-1.06744816944	0.957164078527	-0.991771332766	-0.924921553766	-0.957061671178	-0.940416132531	-1.01491017426	-1.04758099263	-1.08373022866	-1.02237042335	-1.05922247956	-1.03676476842	-1.04956631097
('LMNA phospho S326', 'Data-Type: phospho')	0.364573369394	1.4715949198	0.578639185385	0.0846040130346	-0.280275058984	-0.133748280393	-0.29701662231	0.302714438358	0.656516483299	-0.488221359437	0.44573123035	1.52340082989	0.0	1.28359064828	0.927489945439	-0.312020062521	-0.085426783258	0.246818900759	0.607989454741	0.0	0.0	0.673231795338	0.0	0.0	0.669748772323	0.781515917516	-0.289387245795	-0.261238075323	-1.5799831375	-3.66747774339	-0.46056811674	0.0127913037548	-0.168095992471	-0.265224812483	0.0	-1.47613374435	-0.866134172709
('HDAC3 phospho S424', 'Data-Type: phospho')	0.318293623214	0.457269903518	0.536586374904	0.658823200919	-0.969989202278	-0.719676197896	0.258689344797	0.271151591781	0.841090821411	-0.542091128309	0.49770015513	0.779878286103	0.597607234652	1.42543638557	1.07054357164	0.981946666431	0.168781355267	0.18290966941	0.102059029346	0.981946666431	1.00726278114	-0.0356118739326	0.0245395098964	0.693652566132	0.726281459877	0.0231135996852	0.60811154114	0.51869802823	-1.78054167729	-3.52608499198	-0.769676332376	-0.174334241015	-0.0383522545774	-1.37752072467	-0.832835240134	-1.26580018477	-1.6998593174
('PLEC phospho T4030', 'Data-Type: phospho')	1.45013834804	0.229722018657	-0.848271311058	0.146709037488	0.110838601725	0.294732408773	-0.12784849216	-0.294896505773	0.654484826179	0.700514753474	0.796080487822	1.73451862819	0.388355486607	2.61321541993	1.69297701133	0.359080954597	0.328738157261	0.725543081089	0.773447544836	-0.315357853078	-0.0870572394461	-0.282458580137	-0.0535158848998	0.31806177815	-0.660230489498	-0.430738346864	-0.111263375774	-0.474413928293	-1.20163271471	-2.21380444578	-0.878263661632	0.536226489193	-0.20738195007	-0.982352079011	-1.81734158698	-1.71531350182	-1.15124308635
('NDNL2 phospho S60', 'Data-Type: phospho')	0.635639128961	0.783266067721	0.613766511591	0.72523676262	0.149018623794	0.68758605931	0.0	0.0	1.16799814146	0.0	0.0	0.0707071558819	0.189832398301	-0.13383017855	-0.0588699608851	0.668577616372	0.319315363956	0.399186202019	0.174826356846	0.400274253244	-0.0944229966339	0.0	0.418602706815	-0.152157547744	0.28625301459	0.477588848034	0.597279750241	0.74951888225	-2.08464751997	-2.2826559309	0.582354890472	0.0	0.0	-2.02279920961	0.771268713664	-1.81243063896	-2.22628346489
('LMNA phospho T19', 'Data-Type: phospho')	1.08116372151	0.62746288783	0.621094829286	0.483520731894	0.294198465375	0.540501441265	-1.51557769482	-0.399816948409	1.34537603045	-0.090505643783	-0.0953587286759	0.348836748431	0.7563314232	-0.0510350198446	-0.382102829681	0.15024889496	1.11421602471	0.358616240649	0.505001445594	0.413181646397	0.371290704461	-0.0838079014932	0.686545581222	-0.638611223033	-0.555908728442	0.152603753045	0.766333019409	0.753871115008	-0.701815226905	-1.61544798588	-0.277383031697	2.07904172438	-0.248795198922	-2.30112838898	0.0	-2.11577986213	-2.37636201638
('UIMC1 phospho S171', 'Data-Type: phospho')	0.878594571755	-0.461877395432	0.65797229569	0.968866166825	-0.296996480261	-0.670863946753	0.870339942978	0.167952341243	2.48577166933	-0.886107075659	0.963262683252	1.41957499633	0.200578819733	0.574169466182	1.79662956591	-0.695033020719	0.274942848928	0.26295926042	0.431432807406	-0.498453521013	-0.627752019983	0.0	0.0135763377236	-0.795917160578	0.0829878435327	-0.233246909495	0.0692893607739	0.446518456853	-0.781549395516	-1.14177096067	0.0	0.0	-0.0133183054651	-1.28451368608	0.0	-1.80099869582	-2.37702086143
('PML phospho S480', 'Data-Type: phospho')	1.60291862127	-0.291785863894	-0.5966512205	-0.155071632344	0.895370244563	-0.150176050485	0.963377820561	1.19137797629	2.11993324462	-0.228415805131	0.561656482666	1.6244129921	0.315552383572	-0.32428228904	2.05581976374	-1.89161336703	1.16604244472	-0.800684913463	0.92225270049	-1.17818823003	-0.616337481494	-1.75021107787	0.0806419934682	-0.387401800927	-1.29953036746	-0.673509304948	-0.020995374444	0.272094830055	-1.08904543751	-1.35605522616	-0.031541820693	0.602313632279	-0.199547196718	-0.052345310479	-0.41175644274	-0.0808042429552	-0.787814674088
('INPP4B', 'Data-Type: Exp')	1.03046316675	0.855022257294	-1.09284251652	0.474281117163	-0.512532180709	0.0480350024182	1.06214520247	0.645989998066	0.71205669737	1.23866138976	1.10945794285	1.09889125041	0.933600015287	0.974406963907	-1.56835450095	0.519871144913	-0.242476615452	-0.132395175586	-1.73155806817	0.390345527025	0.449598181387	0.446351213456	-1.70400291374	0.721025937252	0.288406507456	1.25133533809	-0.732283712543	0.279837790528	0.563835884539	0.632918104149	-0.507709410115	-0.492056024628	-1.47917757569	-0.33364636148	-1.78016464717	-1.47914767822	-1.93818925157
('PDGFC', 'Data-Type: Exp')	0.880141976596	-0.421849674452	-0.337931474691	0.335809136638	0.0287205921885	-0.383498550472	0.970691934878	0.486302522183	0.90176250394	1.07491040309	0.901502663371	-0.102598351368	0.505743076753	0.570824179265	0.113103816967	0.247052526283	0.362974124123	-0.35986963473	-1.5419493432	0.269703903884	-0.621451135531	0.378286349653	0.27197168485	0.73398613655	1.42240684403	2.00018922923	-0.34242447653	0.0248727117625	1.39790119036	-1.16831697304	-2.14792263814	-2.13581137961	-0.331556420731	0.447965734234	-2.06277691569	-0.880079861865	-1.48878641079
('ARHGAP29', 'Data-Type: Exp')	0.0262100557596	-0.382011431677	-0.0434647938341	0.348813434885	0.780427375382	0.398107001052	1.39151596821	1.1161611259	1.20247225034	1.10027424157	0.956952092319	0.775659852123	0.61000178351	0.657278507524	0.769458669985	-0.21451536378	0.995330411556	0.854549969406	-1.98232805357	-0.157002801349	0.122237985497	0.541813079291	0.308739024295	0.306897137124	-0.786400919022	0.463826896082	-0.305100735621	0.379007748855	-1.03398019998	-0.108150024539	-2.22081745125	-0.43625913975	-0.433200829468	-1.80255792172	-2.084014805	0.103655822469	-2.21958596257
('IGFBP3', 'Data-Type: Exp')	1.47958589272	0.198356817616	0.0698785214891	0.88497217607	1.06309761341	-0.910269415767	1.12547342005	-0.129619209098	0.296594315562	1.36255666987	1.01959837794	0.802381572479	0.361197854224	0.0082014894317	0.984345786303	-0.247832140927	1.42145929779	0.973357159266	-1.41746629348	-0.476220027401	0.558931403164	-0.269514157565	-1.2812635375	0.868440949017	0.87076559893	0.887441685473	0.332138350696	-1.3103206267	-1.28557586656	0.0262051097308	-1.61077817894	-1.26040308111	0.100566314667	-1.52666241186	-0.992731715238	-1.47121882162	-1.50567089213
('PPP2R5A phospho S42', 'Data-Type: phospho')	0.231767665613	-1.19977919764	-0.955049060542	-1.25421815756	1.80056835449	-0.452318313854	0.653408461999	-0.00766160498243	0.246640455384	1.31263558655	1.50033768108	1.28124599848	0.933069724823	1.27966345557	-0.598964334864	-1.18642389931	0.453925721425	-0.357877569658	-0.188104391469	0.102810064047	0.200347961298	0.0	-2.29247580622	0.417626267789	0.683935988224	0.934893647766	0.241732888581	0.656092453251	0.465881478637	0.82842579952	-1.88528063578	0.0	0.0825607863171	-1.30570032097	-1.04253928274	-0.719779757991	-0.861398107259
('PPP2R5A phospho S38', 'Data-Type: phospho')	0.312528793621	-0.0518175211163	0.496772785096	0.418765522104	0.604074134988	0.632352014747	-0.582592113425	-0.908672602863	-0.874889463353	-0.531166017208	0.454413528623	1.26079460141	0.721230076147	1.34612546204	-0.366463837711	-1.03194319939	1.74830120975	1.02637790206	-0.0998980431809	0.106316562643	-0.320104998371	0.0661433613534	-1.51039219532	0.35944941764	1.04297646304	2.00854289022	0.993199350442	-0.0773259229802	0.398674405714	0.910119044285	-1.50434956131	0.18947850483	-0.84906822171	-1.8851543713	-1.74573126462	-1.36859001286	-1.38847668405
('LOC100506377', 'Data-Type: Exp')	0.856956273153	-0.678301108526	2.00712833664	0.611579076598	-0.608218779324	-0.790050780883	2.31646889225	1.469777184	1.79684297633	-0.822449640561	-0.365298419631	2.08313531268	1.12638331489	-0.576402397589	1.22310958234	0.632458746222	-0.223337131627	-0.794534975517	-0.553123942114	-0.434779576497	0.704160108287	-0.734254411961	-0.654839644779	-0.613321856771	0.000736327747835	-0.619523967769	-0.774495569681	1.02988334799	-0.581140934364	-0.807266841354	-0.635584911509	-0.783248973423	-0.736447067527	-0.63807224975	-0.710691604923	-0.8391284832	-0.884106209864
('G0S2', 'Data-Type: Exp')	-0.549122875005	-0.844915127061	1.62988002441	-0.308518929011	0.157811842145	-0.0512656761597	2.22453525868	1.50903635959	0.0536575560257	-0.446480488474	-0.20451771009	1.84505135003	1.60890909626	-0.896608519103	1.39482440333	-0.239159271864	-0.754322811295	-0.751352802242	0.470572531727	1.16879144378	-0.318067578513	-0.762317684334	-0.754939412178	-0.907177375921	-0.873856740745	-0.839705427214	-0.746045630358	1.80961484965	-0.831456043857	1.28729830677	-0.857732338854	-0.885378657475	-0.919354160333	-0.402144791158	0.213965121369	-0.900441336183	-0.329066756322
('BCL2A1', 'Data-Type: Exp')	0.891790305479	0.865040738609	2.21073247314	-0.421361614214	-0.194780368558	-0.604408793372	2.21607760971	-0.410290825109	-0.547714628267	-0.455975539631	-0.319082070425	3.23367610056	0.775646084302	-0.466140907004	-0.491720156576	0.259412392807	-0.488908898092	-0.603673816738	-0.442303020093	-0.149156992559	2.64927088359	-0.39581059122	0.0402520227504	-0.503218144064	-0.520287623554	-0.392427744556	-0.493339385009	-0.40814723373	-0.405939046916	-0.488702084135	-0.573725961591	-0.544894141864	-0.543283598531	-0.578872969303	-0.61012467517	-0.494923330222	-0.59268445045
('NCF2', 'Data-Type: Exp')	-0.662850690063	0.451687425263	2.74007612183	0.13393221394	0.731530811315	-0.682541617358	1.18883468283	0.669920718552	-0.503609137951	-0.402836737243	-0.21623289535	1.54072129321	0.652294119097	1.50764980838	2.40305974454	-0.346553229163	-0.671219984945	-0.704988419863	-0.166838829718	0.165462451864	0.639779469239	2.13266816076	-0.692485557744	-0.487901975374	-0.678217481669	-0.735244599635	-0.664590363917	-0.67130593721	-0.621844092077	-0.723456860364	-0.733409641555	-0.751395767058	-0.761196781105	-0.769225705016	-0.765069053455	-0.822351081283	-0.722250581712
('NEXN', 'Data-Type: Exp')	-0.725141307986	-0.839909598998	1.01336524888	-1.06006045485	-0.837395265148	-0.436418590279	2.3963756521	1.09586472795	0.331131462401	0.434344917843	0.358473442768	1.79655885743	0.60902849117	-0.947652215961	0.835984545866	0.483284302941	-0.9892405606	-0.114254926865	-0.822767015419	1.15398718534	0.562395694233	1.60567468465	0.679967533681	-1.07616481916	1.53479776217	1.08185105922	-1.09195247314	-0.187945581389	-0.711236603903	-0.86075596233	-0.949785173534	-0.914420543484	-0.94063367044	-0.880105843851	-0.964120135232	-0.978656732452	0.355531906387
('ICAM1', 'Data-Type: Exp')	-0.700553047182	-0.658572819926	1.900774615	0.0846897809351	0.0841216438634	-0.755629665221	1.57058607613	0.371235531997	-0.462032364227	-0.522864881559	0.933594919104	1.13792590424	1.55271813656	2.18436043498	0.0372603681431	1.12198997469	0.490418765063	1.3659392045	0.261094908449	-0.630230175578	-0.798238225706	0.765577696228	1.50415130303	-0.77150539861	-0.772658871656	-0.799338955451	-0.99287189644	0.745966934562	-0.970271965559	-0.62272744111	-0.975648342409	-0.733001069503	-1.10335535144	-1.05319475297	-0.98327720216	-0.938812306822	-0.86762146395
